"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.391104583E-1,2.348316650E0,1.602717133E0,4.344715118E0,5.192286852E0
6.491224583E-1,3.122207336E0,6.953041077E-1,5.123695221E0,6.040188670E0
6.591344583E-1,3.489244080E0,-1.667532349E-1,4.459376678E0,5.664686333E0
6.691474583E-1,3.451223145E0,-7.140151978E-1,3.523822174E0,4.983781858E0
6.791594583E-1,3.647465057E0,-1.279090118E0,3.382965088E0,5.136586966E0
6.891724583E-1,3.583547974E0,-1.329684906E0,3.893852692E0,5.456369380E0
6.991844583E-1,3.737427979E0,-6.310876465E-1,7.619455261E0,8.510154992E0
7.091964583E-1,5.884862366E0,-2.093845825E0,1.742227020E0,6.484685836E0
7.192094583E-1,4.757406921E0,-2.430645447E0,2.539020081E0,5.915030082E0
7.292214583E-1,4.594246216E0,-3.120560760E0,5.026247864E0,7.490538388E0
7.392344583E-1,5.319488068E0,-3.582200775E0,6.267317047E0,8.967071911E0
7.492464583E-1,6.318360901E0,-3.649261322E0,5.981112213E0,9.434643394E0
7.592584583E-1,7.355404358E0,-3.901636505E0,5.404511261E0,9.926403309E0
7.692714583E-1,8.541238403E0,-4.305646362E0,5.517825623E0,1.104254245E1
7.792834583E-1,9.556127930E0,-4.268822937E0,6.193819885E0,1.216165429E1
7.892964583E-1,1.054482193E1,-3.850892029E0,7.393724670E0,1.344209074E1
7.993084583E-1,1.128188919E1,-3.615880737E0,8.033494263E0,1.431407165E1
8.093204583E-1,1.167048111E1,-3.903732147E0,7.756121063E0,1.454636271E1
8.193334583E-1,1.195638657E1,-4.384532318E0,7.460036774E0,1.475911420E1
8.293454583E-1,1.202314774E1,-4.748126221E0,7.229665833E0,1.481110570E1
8.393584583E-1,1.254002289E1,-4.764442291E0,6.722819824E0,1.500494554E1
8.493704583E-1,1.368169876E1,-4.314178619E0,6.440207520E0,1.572505297E1
8.593834583E-1,1.477771957E1,-3.660937042E0,6.506819000E0,1.655663460E1
8.693954583E-1,1.578632217E1,-3.067271576E0,6.559958496E0,1.736805050E1
8.794074583E-1,1.656335632E1,-2.421963501E0,6.728507996E0,1.804116126E1
8.894204583E-1,1.669178925E1,-1.822460175E0,6.525081024E0,1.801426856E1
8.994324583E-1,1.715851868E1,-1.287472687E0,5.790708160E0,1.815501722E1
9.094444583E-1,1.704191116E1,-1.443298645E0,5.296735382E0,1.790433614E1
9.194574583E-1,1.698128723E1,-1.256337433E0,4.767885132E0,1.768262504E1
9.294694583E-1,1.700643494E1,-6.947053528E-1,4.311334534E0,1.755816193E1
9.394824583E-1,1.706840607E1,-1.916015625E-1,3.612138519E0,1.744748525E1
9.494944583E-1,1.736493942E1,-2.140548706E-2,3.104095001E0,1.764020933E1
9.595074583E-1,1.728395782E1,-1.631607056E-1,2.671344910E0,1.748993720E1
9.695194583E-1,1.700314178E1,-1.459465027E-1,1.950593719E0,1.711528401E1
9.795314583E-1,1.674313248E1,1.353186035E-1,1.060843964E0,1.677725204E1
9.895444583E-1,1.640274033E1,5.285508728E-1,1.016386414E-1,1.641156868E1
9.995564583E-1,1.610815292E1,9.873468018E-1,-6.054908752E-1,1.614973881E1
1.009569458E0,1.614332977E1,1.339863739E0,-7.750881958E-1,1.621737009E1
