"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.044417000E0,1.213062424E1,-3.349434814E0,4.484225006E0,1.335960448E1
1.054430000E0,1.249302063E1,-4.176015930E0,4.036206665E0,1.377699669E1
1.064442000E0,1.249885849E1,-5.045857086E0,3.850293274E0,1.401809172E1
1.074454000E0,1.284763321E1,-5.825286255E0,3.376378784E0,1.450501888E1
1.084466000E0,1.356434280E1,-6.476432190E0,3.069067841E0,1.534127593E1
1.094479000E0,1.404723862E1,-7.034022675E0,3.100053406E0,1.601289227E1
1.104491000E0,1.463341965E1,-7.610623627E0,3.105142822E0,1.678393501E1
1.114503000E0,1.501377869E1,-8.190966797E0,2.885699158E0,1.734453076E1
1.124515000E0,1.519280640E1,-8.785829773E0,2.965782623E0,1.779910216E1
1.134527000E0,1.526136383E1,-9.870923309E0,3.147654419E0,1.844592316E1
1.144540000E0,1.629451538E1,-1.025667114E1,2.213596802E0,1.938067453E1
1.154552000E0,1.515194138E1,-1.085797073E1,2.320324860E0,1.878458845E1
1.164564000E0,1.444975159E1,-1.141301651E1,2.570454712E0,1.859192040E1
1.174576000E0,1.410112656E1,-1.145852188E1,1.443298645E0,1.822697465E1
1.184589000E0,1.311647415E1,-1.080378342E1,1.545835419E0,1.706321299E1
1.194601000E0,1.270887177E1,-9.506880341E0,1.731150055E0,1.596537115E1
1.204613000E0,1.205233704E1,-8.472531281E0,1.681902466E0,1.482806158E1
1.214625000E0,1.153860535E1,-7.874075775E0,1.568588104E0,1.405706055E1
1.224638000E0,1.116483261E1,-7.443870392E0,1.658401337E0,1.352090931E1
1.234650000E0,1.067085983E1,-6.968309326E0,1.559906158E0,1.283969983E1
1.244662000E0,1.023152344E1,-6.345753937E0,1.470541992E0,1.212910379E1
1.254674000E0,9.704469452E0,-6.035299530E0,1.316512299E0,1.150368517E1
1.264686000E0,8.754395142E0,-5.936055908E0,1.216669922E0,1.064690001E1
1.274699000E0,8.130941620E0,-5.833519135E0,1.107247467E0,1.006817531E1
1.284711000E0,7.650141449E0,-5.684728546E0,9.024732971E-1,9.573675411E0
1.294723000E0,7.179669800E0,-5.803880768E0,7.032376099E-1,9.258900234E0
1.304735000E0,6.833140411E0,-6.109844513E0,3.993695068E-1,9.175047894E0
1.314748000E0,6.674170990E0,-6.250402222E0,1.549278259E-1,9.145276867E0
1.324760000E0,6.761589203E0,-6.273903351E0,-2.619552612E-2,9.223970837E0
1.334772000E0,6.929240570E0,-6.413712616E0,-5.433700562E-2,9.442088588E0
1.344784000E0,7.048991547E0,-6.603368225E0,2.993774414E-2,9.658863805E0
1.354797000E0,7.125183105E0,-6.736890564E0,1.097218323E-1,9.806424814E0
1.364809000E0,7.167994080E0,-6.720724182E0,1.612147522E-1,9.827220505E0
1.374821000E0,7.359595642E0,-6.764882355E0,2.442919922E-1,9.999347972E0
1.384833000E0,7.373816071E0,-6.839876404E0,2.736309814E-1,1.006140878E1
