"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.031864375E0,9.065148926E0,-3.534300385E0,8.747808838E-1,9.769004343E0
1.041877375E0,8.429869995E0,-2.396666107E0,3.969744873E-1,8.772930258E0
1.051885958E0,7.951315155E0,-1.289568329E0,-9.385482788E-2,8.055756197E0
1.061897958E0,7.400909729E0,-2.052232361E-1,-5.276527405E-1,7.422533180E0
1.071910958E0,6.561754761E0,8.509803772E-1,-8.494834900E-1,6.671013067E0
1.081922958E0,5.649252319E0,1.849853210E0,-8.655001831E-1,6.007087417E0
1.091934958E0,4.783003693E0,2.626737671E0,-5.346881104E-1,5.482952352E0
1.101947958E0,3.948938141E0,3.119812317E0,-1.914518738E-1,5.036267979E0
1.111959958E0,3.046315155E0,3.287763062E0,-1.603166199E-1,4.484988672E0
1.121971958E0,2.292782135E0,3.189118195E0,-2.483335876E-1,3.935605970E0
1.131984958E0,1.941612396E0,3.100203094E0,-5.406756592E-1,3.697762579E0
1.141996958E0,1.808539124E0,3.083437958E0,-1.000669098E0,3.712107494E0
1.152008958E0,1.728006592E0,2.996768188E0,-1.210083618E0,3.664823150E0
1.162021958E0,1.745370483E0,2.806962891E0,-1.157243500E0,3.502080997E0
1.172033958E0,1.765877838E0,2.648143158E0,-9.514215088E-1,3.322076100E0
1.182046958E0,1.909579010E0,2.482288055E0,-6.845265198E-1,3.205748359E0
1.192058958E0,2.047292633E0,2.325863342E0,-3.396437073E-1,3.117114894E0
1.202070958E0,1.966610413E0,2.178719330E0,1.492396545E-1,2.938817263E0
1.212083958E0,1.813778229E0,2.091001740E0,4.806504822E-1,2.809466964E0
1.222095958E0,1.860181732E0,2.120939484E0,7.394622803E-2,2.822078740E0
1.232107958E0,1.896705780E0,2.082768860E0,-1.284329224E-1,2.819913821E0
1.242120958E0,1.837279358E0,1.821262665E0,-2.865042114E-1,2.602821123E0
1.252132958E0,1.717827759E0,1.571282501E0,-4.346960449E-1,2.368295074E0
1.262144958E0,1.550475769E0,1.503024445E0,-1.312770081E-1,2.163398078E0
1.272157958E0,1.557361450E0,1.259480896E0,1.324745178E-1,2.007290789E0
1.282169958E0,1.864073639E0,6.713539124E-1,-1.877096558E-1,1.990156155E0
1.292181958E0,2.809956665E0,-3.763174438E-1,-4.507127380E-1,2.870646835E0
1.302194958E0,4.597838745E0,-2.173031158E0,-5.819897461E-1,5.118681237E0
1.312206958E0,7.293433228E0,-4.960085449E0,-8.994795227E-1,8.865984397E0
1.322219958E0,1.064795746E1,-8.343649292E0,-1.408121796E0,1.360067236E1
1.332231958E0,1.307635757E1,-1.205009171E1,-2.098935242E0,1.790534464E1
1.342243958E0,1.406430313E1,-1.611324234E1,-1.619332581E0,2.144908947E1
1.352256958E0,1.388632324E1,-1.852053635E1,-1.748364258E-1,2.314888350E1
1.362268958E0,1.312291077E1,-1.742241989E1,1.741179199E0,2.188111530E1
1.372280958E0,1.306857376E1,-1.569351517E1,2.883753204E0,2.062498657E1
1.382293958E0,1.386431900E1,-1.570429276E1,3.604205017E0,2.125639777E1
1.392305958E0,1.492965363E1,-1.766925659E1,3.884721680E0,2.345609193E1
