"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.109966458E0,-9.822573853E-1,1.570983124E0,9.975555725E0,1.014615837E1
2.119957458E0,-9.964778137E-1,2.823578339E0,1.039618103E1,1.081878656E1
2.129948458E0,-6.001020813E-1,3.525319061E0,9.843380585E0,1.047282857E1
2.139939458E0,-3.408412170E-1,3.511697388E0,9.388626251E0,1.002968066E1
2.149930458E0,-9.879455566E-3,2.944377136E0,9.181756439E0,9.642308107E0
2.159921458E0,-2.520758057E-1,2.853216705E0,9.058562622E0,9.500628640E0
2.169912458E0,-6.809339905E-1,3.011737061E0,8.771609344E0,9.299212962E0
2.179903458E0,-1.072669373E0,3.203039246E0,8.631949768E0,9.269338530E0
2.189894458E0,-9.713301086E-1,3.052153015E0,8.837322693E0,9.399861307E0
2.199884458E0,-6.715036011E-1,2.799478455E0,9.281000061E0,9.717250580E0
2.209875458E0,-6.923103333E-1,2.655328217E0,9.286538544E0,9.683483860E0
2.219866458E0,-7.942483521E-1,2.562072144E0,9.117390289E0,9.503780816E0
2.229857458E0,-7.801776123E-1,2.534529419E0,9.292526093E0,9.663516837E0
2.239848458E0,-8.437953186E-1,2.505040741E0,9.478439484E0,9.840123714E0
2.249839458E0,-9.114546204E-1,2.481838989E0,9.543554077E0,9.903014628E0
2.259830458E0,-1.024918671E0,2.308050385E0,9.439071350E0,9.771060475E0
2.269821458E0,-8.955876160E-1,2.032473450E0,9.409133606E0,9.667720554E0
2.279812458E0,-7.520361328E-1,2.116897888E0,9.455686798E0,9.718890258E0
2.289803458E0,-6.569837952E-1,2.243833923E0,9.293124847E0,9.582723403E0
2.299793458E0,-7.580236816E-1,2.295177155E0,9.082363129E0,9.398497650E0
2.309784458E0,-1.137634277E0,2.251468048E0,9.119785309E0,9.462230403E0
2.319775458E0,-1.478176117E0,1.960473175E0,9.276958466E0,9.596375257E0
2.329766458E0,-1.802701263E0,1.648372192E0,9.530531158E0,9.838591713E0
2.339757458E0,-1.974992981E0,1.487007751E0,9.660760345E0,9.972064971E0
2.349748458E0,-1.741328888E0,1.736239471E0,9.577084351E0,9.887734748E0
2.359739458E0,-1.344204712E0,2.050735474E0,9.338929596E0,9.655465203E0
2.369730458E0,-9.169931030E-1,2.401007080E0,9.089997253E0,9.446362338E0
2.379721458E0,-5.522016907E-1,2.716251526E0,9.012009430E0,9.428640571E0
2.389711458E0,-3.993695068E-1,2.923271027E0,8.977581024E0,9.449971986E0
2.399702458E0,-4.068539429E-1,3.035836945E0,8.781039734E0,9.299919080E0
2.409693458E0,-2.418969727E-1,3.166964264E0,8.621920624E0,9.188345446E0
2.419684458E0,1.517843628E-1,3.371139679E0,8.506660309E0,9.151551280E0
2.429675458E0,5.683680725E-1,3.556154938E0,8.387208710E0,9.127680436E0
2.439666458E0,8.288264465E-1,3.698209534E0,8.463849335E0,9.273642898E0
2.449657458E0,8.249345398E-1,3.585942993E0,8.634494476E0,9.385840346E0
2.459648458E0,7.482939148E-1,3.369642792E0,8.733887787E0,9.391231666E0
2.469639458E0,9.300160217E-1,3.251388702E0,8.881331177E0,9.503394223E0
2.479630458E0,1.381776581E0,3.211122437E0,9.027876434E0,9.681072603E0
2.489620458E0,1.995051270E0,3.299588470E0,9.163943481E0,9.942101074E0
2.499611458E0,2.516117706E0,3.508853302E0,9.159153442E0,1.012585757E1
2.509602458E0,2.799179077E0,3.563040619E0,8.996441803E0,1.007306443E1
2.519593458E0,2.845881958E0,3.417543182E0,8.825048218E0,9.882313574E0
2.529584458E0,2.927312622E0,3.179238739E0,8.658145294E0,9.676786558E0
2.539575458E0,3.099005585E0,3.089724884E0,8.481213226E0,9.543647796E0
2.549566458E0,3.526815948E0,3.253933411E0,8.423583069E0,9.694496639E0
2.559557458E0,3.961062927E0,3.334915009E0,8.473130035E0,9.930035761E0
2.569548458E0,4.279001770E0,3.331771545E0,8.528814240E0,1.010698917E1
2.579538458E0,4.357738037E0,3.422482910E0,8.874146118E0,1.046201412E1
2.589529458E0,4.128265228E0,3.109932861E0,9.431586914E0,1.075495643E1
2.599520458E0,4.114194489E0,2.645897827E0,9.848470001E0,1.099635089E1
2.609511458E0,4.409081268E0,2.592908020E0,1.004665787E1,1.127379723E1
2.619502458E0,4.985382843E0,2.857258301E0,1.020278320E1,1.170960085E1
2.629493458E0,5.858966217E0,2.959196320E0,1.025203079E1,1.217326839E1
2.639484458E0,6.585405579E0,3.144510956E0,1.003019211E1,1.240404247E1
2.649475458E0,7.014114075E0,3.173999634E0,9.306147766E0,1.207793261E1
2.659466458E0,7.444918213E0,2.724634094E0,8.064180450E0,1.130846782E1
2.669457458E0,7.348967743E0,2.919528809E0,6.970854034E0,1.054152652E1
2.679447458E0,7.112459564E0,3.203638000E0,6.043532410E0,9.867860025E0
2.689438458E0,7.420968018E0,2.957250366E0,5.323529663E0,9.599795004E0
2.699429458E0,8.112679596E0,2.844983826E0,5.192701721E0,1.004358772E1
2.709420458E0,8.387059021E0,3.044967957E0,5.925877075E0,1.071123746E1
2.719411458E0,9.199719086E0,2.423460388E0,6.330934753E0,1.142754245E1
2.729402458E0,1.008018814E1,2.386038208E0,6.270610199E0,1.210883659E1
2.739393458E0,1.042686722E1,2.833308105E0,5.685776367E0,1.220963749E1
2.749384458E0,1.023781036E1,2.728226624E0,5.282664642E0,1.183902561E1
2.759375458E0,1.050575317E1,1.750010834E0,4.403093719E0,1.152478295E1
2.769365458E0,1.049317932E1,1.571132813E0,3.361260223E0,1.112984011E1
2.779356458E0,1.056308395E1,2.232158203E0,2.366878052E0,1.105275461E1
2.789347458E0,1.091036179E1,2.340383148E0,1.689087524E0,1.128567252E1
2.799338458E0,1.109058701E1,1.948498077E0,1.063388672E0,1.131055084E1
2.809329458E0,1.081605789E1,1.576671295E0,3.243754578E-1,1.093518267E1
2.819320458E0,1.024918671E1,1.449286194E0,-4.451742554E-1,1.036071613E1
2.829311458E0,9.544452209E0,1.477876740E0,-1.158890076E0,9.727472120E0
2.839302458E0,9.004075928E0,1.584006042E0,-1.502425690E0,9.264973902E0
2.849293458E0,8.919801178E0,1.462159424E0,-1.821861420E0,9.220625915E0
2.859284458E0,8.875193939E0,1.316212921E0,-2.508333893E0,9.316288039E0
2.869274458E0,8.565487976E0,1.242715759E0,-3.436553650E0,9.312455515E0
2.879265458E0,8.142018585E0,8.385562134E-1,-4.620890808E0,9.399376310E0
2.889256458E0,7.983797607E0,2.805166626E-1,-5.662275238E0,9.791888209E0
2.899247458E0,6.834038544E0,-2.206411743E-1,-6.406377869E0,9.369868875E0
2.909238458E0,5.967340851E0,-8.831634521E-1,-6.655609589E0,8.982553841E0
2.919229458E0,5.272336121E0,-1.365310822E0,-6.584806824E0,8.545249131E0
2.929220458E0,5.304219818E0,-1.816472626E0,-6.122118988E0,8.301485505E0
2.939211458E0,5.740263062E0,-1.536105652E0,-6.134393463E0,8.540551724E0
2.949202458E0,6.093528442E0,-1.480122070E0,-6.636299744E0,9.130297066E0
2.959192458E0,6.645430756E0,-1.604064331E0,-6.784491577E0,9.631412060E0
2.969183458E0,5.276377716E0,-1.842967529E0,-7.488777008E0,9.344435360E0
2.979174458E0,5.075645142E0,-2.275418243E0,-7.694748688E0,9.494675305E0
2.989165458E0,5.976322174E0,-2.088157654E0,-7.454797668E0,9.780124610E0
2.999156458E0,6.250551910E0,-2.033221893E0,-6.839876404E0,9.486163591E0
3.009147458E0,6.674620056E0,-2.258054352E0,-5.472619629E0,8.921823129E0
3.019138458E0,7.194788361E0,-2.156266022E0,-3.836671600E0,8.434127796E0
3.029129458E0,8.535250854E0,-1.590143280E0,-3.178340607E0,9.245588776E0
3.039120458E0,7.602839813E0,-1.653461609E0,-4.058809662E0,8.775593677E0
3.049110458E0,6.735992432E0,-2.498454437E0,-3.834875336E0,8.143840461E0
3.059101458E0,6.122268677E0,-3.127745819E0,-3.195704498E0,7.581391356E0
3.069092458E0,6.048921204E0,-4.335284729E0,-3.442840576E0,8.199834916E0
3.079083458E0,5.447471924E0,-4.786446533E0,-3.905528412E0,8.236393200E0
3.089074458E0,5.227728882E0,-5.196593628E0,-4.242777100E0,8.504992188E0
3.099065458E0,4.894821167E0,-6.039939880E0,-4.632117462E0,9.049677353E0
3.109056458E0,3.715573425E0,-6.466852112E0,-5.124892731E0,9.049319732E0
3.119047458E0,2.284998322E0,-6.917864227E0,-5.796396332E0,9.310009304E0
3.129038458E0,7.412585449E-1,-7.271578674E0,-6.148913269E0,9.551672892E0
3.139028458E0,-4.073030090E-1,-7.502398682E0,-6.460265808E0,9.908931125E0
3.149019458E0,-1.730401611E-1,-7.736511841E0,-6.833439789E0,1.032373274E1
3.159010458E0,9.583071899E-1,-7.329807587E0,-7.190148010E0,1.031225777E1
3.169001458E0,1.544188843E0,-6.938371582E0,-7.724836121E0,1.049755269E1
3.178992458E0,1.480122070E0,-6.794221344E0,-7.764353943E0,1.042292652E1
3.188983458E0,1.691632233E0,-6.986721039E0,-7.743846588E0,1.056612751E1
3.198974458E0,1.738784180E0,-6.589297485E0,-6.628066864E0,9.506496838E0
3.208965458E0,2.096390533E0,-6.020779724E0,-4.639452209E0,7.884742136E0
3.218956458E0,3.089275818E0,-6.743776245E0,-3.073408813E0,8.029195779E0
3.228946458E0,2.798131256E0,-6.416556702E0,-3.655997314E0,7.897344794E0
3.238937458E0,2.968327332E0,-6.013894043E0,-6.374643860E0,9.252781909E0
3.248928458E0,3.182681580E0,-5.498066711E0,-6.489754486E0,9.081580969E0
3.258919458E0,2.007475433E0,-5.892047424E0,-4.349654846E0,7.593792053E0
3.268910458E0,2.139051819E0,-6.828350372E0,-5.525459747E0,9.040609322E0
3.278901458E0,2.185155945E0,-8.228388977E0,-5.608986053E0,1.019519574E1
3.288892458E0,1.693727875E0,-8.587192841E0,-2.129022675E0,9.007848386E0
