"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.759341583E0,7.091802521E0,-5.742658081E0,3.621269531E0,9.817605505E0
1.769331583E0,8.274044037E0,-5.204078064E0,1.852248230E0,9.948520328E0
1.779321583E0,9.503287811E0,-4.415368195E0,3.242257690E-1,1.048394381E1
1.789311583E0,1.061816940E1,-3.783532104E0,4.505630493E-2,1.127220771E1
1.799301583E0,1.045231430E1,-4.106710052E0,7.494914246E-1,1.125511791E1
1.809291583E0,9.356443176E0,-4.466262360E0,8.584648132E-1,1.040324422E1
1.819281583E0,9.565558319E0,-4.159250793E0,-1.362167358E-2,1.043069790E1
1.829272583E0,1.109777206E1,-3.186872864E0,-1.192570038E0,1.160770980E1
1.839262583E0,1.292562103E1,-1.777104492E0,-2.156715088E0,1.322426555E1
1.849252583E0,1.265184036E1,-1.299896851E0,-2.059118042E0,1.288405074E1
1.859242583E0,9.573940887E0,-2.071841583E0,-8.415499878E-1,9.831636590E0
1.869232333E0,6.997798004E0,-2.526595917E0,-7.647596741E-1,7.479152438E0
1.879222333E0,5.987548828E0,-2.460283813E0,-1.894909515E0,6.744955114E0
1.889212333E0,6.430328064E0,-3.091521149E0,-3.195255432E0,7.817690151E0
1.899202333E0,6.809639282E0,-3.551664276E0,-3.679348755E0,8.516050349E0
1.909192333E0,7.339836731E0,-4.214336243E0,-2.748135223E0,8.898656101E0
1.919182333E0,7.573650513E0,-4.866679688E0,-1.418899384E0,9.113617763E0
1.929172333E0,7.727530518E0,-4.935237122E0,-7.364685059E-1,9.198569411E0
1.939162333E0,8.053103485E0,-4.753664703E0,-1.802252197E-1,9.353196512E0
1.949152333E0,7.806117096E0,-4.453688507E0,2.424957275E-2,8.987290664E0
1.959142333E0,7.165000305E0,-4.364923096E0,-6.301895142E-2,8.390098593E0
1.969132333E0,6.471043396E0,-4.156706085E0,8.681945801E-2,7.691563283E0
1.979122333E0,5.684578857E0,-3.663332062E0,-2.612068176E-1,6.767766809E0
1.989112333E0,5.620661774E0,-3.245401154E0,-1.343156891E0,6.627860730E0
1.999102333E0,5.996530151E0,-2.675386505E0,-2.811752930E0,7.142970065E0
2.009092333E0,5.348976746E0,-6.765930176E-1,-4.352498932E0,6.929183017E0
2.019082333E0,1.157812317E1,-3.126697998E0,5.275030518E-1,1.200447566E1
2.029072333E0,1.227193039E1,-2.357896729E0,8.400531006E-1,1.252460146E1
2.039062333E0,1.154040161E1,-1.825004883E0,7.750881958E-1,1.170949503E1
2.049053333E0,1.205308548E1,-3.067720642E0,-9.011260986E-2,1.243768064E1
2.059043333E0,1.126257935E1,-2.127376099E0,1.326391754E0,1.153822940E1
2.069033333E0,1.193587921E1,-2.609523468E0,4.560715942E0,1.304127889E1
2.079023333E0,1.351629272E1,-4.271966400E0,2.036964111E0,1.432093184E1
2.089013333E0,1.167302582E1,-4.442461853E0,4.640350342E-3,1.248979666E1
2.099003333E0,1.013227982E1,-6.276747437E0,-5.869294739E-1,1.193336243E1
2.108993333E0,8.591533813E0,-7.761958923E0,-1.936522980E0,1.173936033E1
2.118983333E0,8.573421478E0,-8.291856995E0,-1.966161346E0,1.208818591E1
2.128973333E0,9.392817535E0,-9.330097961E0,-3.598516846E-1,1.324406442E1
2.138963333E0,8.994495850E0,-9.479487305E0,5.059478760E-2,1.306767749E1
2.148953333E0,9.586215363E0,-8.763825531E0,-3.438349915E-1,1.299301295E1
2.158943333E0,9.422755280E0,-8.950637054E0,-6.783892822E-1,1.301393226E1
