"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.444534392E1,-2.544109497E0,-9.396709442E0,-6.953041077E-1,9.759820146E0
3.445533492E1,-2.576142883E0,-9.283844147E0,-9.089099121E-1,9.677416573E0
3.446532492E1,-2.575095062E0,-9.188791809E0,-1.005159760E0,9.595590426E0
3.447531492E1,-2.477198639E0,-9.153315582E0,-1.050964508E0,9.540661698E0
3.448530492E1,-2.283202057E0,-9.158404999E0,-1.032253418E0,9.494995570E0
3.449529492E1,-2.120191040E0,-9.293573914E0,-1.044827271E0,9.589441598E0
3.450528492E1,-2.056423645E0,-9.379345551E0,-1.083596649E0,9.663083507E0
3.451527492E1,-2.098186798E0,-9.349108429E0,-1.041833496E0,9.638134326E0
3.452526492E1,-2.192191315E0,-9.356742554E0,-9.632469177E-1,9.658269959E0
3.453525492E1,-2.343975677E0,-9.419013062E0,-9.410929871E-1,9.751804194E0
3.454524492E1,-2.482737122E0,-9.529333649E0,-9.383985901E-1,9.892056172E0
3.455523492E1,-2.568508759E0,-9.560169525E0,-9.294172668E-1,9.942730764E0
3.456522617E1,-2.617906036E0,-9.516759796E0,-8.653504944E-1,9.908126993E0
3.457521617E1,-2.600242767E0,-9.460177460E0,-8.656498718E-1,9.849140557E0
3.458520617E1,-2.571502533E0,-9.398056641E0,-8.554710388E-1,9.780998139E0
3.459519617E1,-2.587219849E0,-9.394613800E0,-9.144483948E-1,9.787169707E0
3.460518617E1,-2.583327942E0,-9.407936096E0,-9.198371887E-1,9.799435968E0
3.461517617E1,-2.522254944E0,-9.408684540E0,-8.988807678E-1,9.782285081E0
3.462516617E1,-2.463277588E0,-9.445657654E0,-8.165519714E-1,9.795659350E0
3.463515617E1,-2.382445679E0,-9.386979675E0,-7.650590515E-1,9.714769693E0
3.464514617E1,-2.400558014E0,-9.447154541E0,-7.481442261E-1,9.776048664E0
3.465513617E1,-2.447260895E0,-9.491013336E0,-7.987390137E-1,9.833941430E0
3.466512617E1,-2.449506226E0,-9.446256409E0,-8.472381592E-1,9.795389394E0
3.467511617E1,-2.340383148E0,-9.414522400E0,-8.499325562E-1,9.738224204E0
3.468510617E1,-2.245779877E0,-9.379944305E0,-8.592132568E-1,9.683239636E0
3.469509717E1,-2.217638397E0,-9.411678314E0,-8.873547363E-1,9.710046714E0
3.470508717E1,-2.224673767E0,-9.422006836E0,-9.461824036E-1,9.727211693E0
3.471507717E1,-2.252515869E0,-9.516759796E0,-1.012793884E0,9.832003672E0
3.472506717E1,-2.270927582E0,-9.590855713E0,-1.035696259E0,9.910312413E0
3.473505717E1,-2.253414001E0,-9.608518982E0,-1.003662872E0,9.920123530E0
3.474504717E1,-2.251168671E0,-9.594148865E0,-1.021176453E0,9.907484755E0
3.475503717E1,-2.233954468E0,-9.587712250E0,-1.021026764E0,9.897336733E0
3.476502717E1,-2.254312134E0,-9.640402679E0,-1.062939606E0,9.957365496E0
3.477501717E1,-2.295925598E0,-9.683962097E0,-1.088386688E0,1.001174220E1
3.478500717E1,-2.305056610E0,-9.671687622E0,-1.117426300E0,1.000517211E1
3.479499717E1,-2.278561707E0,-9.643246765E0,-1.109043732E0,9.970658435E0
3.480498817E1,-2.209255829E0,-9.604477386E0,-1.067430267E0,9.912931179E0
3.481497817E1,-2.126028900E0,-9.579778748E0,-1.065184937E0,9.870500427E0
3.482496817E1,-2.056723022E0,-9.551038513E0,-1.090182953E0,9.830612653E0
3.483495817E1,-2.027683411E0,-9.510622559E0,-1.094224548E0,9.785743141E0
3.484494817E1,-2.013313293E0,-9.485175476E0,-1.086440735E0,9.757168529E0
3.485493817E1,-1.976340179E0,-9.469907227E0,-1.107846222E0,9.737165226E0
3.486492817E1,-1.998643799E0,-9.513766022E0,-1.118923187E0,9.785617510E0
3.487491817E1,-2.009122009E0,-9.552236023E0,-1.124761047E0,9.825826769E0
3.488490817E1,-2.084415436E0,-9.569001160E0,-1.094673615E0,9.854383858E0
3.489489817E1,-2.133064270E0,-9.592202911E0,-1.077908478E0,9.885454292E0
3.490488817E1,-2.192640381E0,-9.589358826E0,-1.034947815E0,9.891137018E0
3.491487817E1,-2.161355438E0,-9.563163300E0,-1.003064117E0,9.855540941E0
3.492486917E1,-2.155218201E0,-9.583221588E0,-9.618997192E-1,9.869566990E0
3.493485917E1,-2.149230652E0,-9.554930420E0,-9.635462952E-1,9.840950624E0
3.494484917E1,-2.148631897E0,-9.537267151E0,-1.011296997E0,9.828469126E0
3.495483917E1,-2.149530029E0,-9.540560303E0,-1.034947815E0,9.834321899E0
3.496482917E1,-2.155218201E0,-9.545200653E0,-1.050216064E0,9.841685566E0
3.497481917E1,-2.138453064E0,-9.548793182E0,-1.055455170E0,9.842073885E0
3.498480917E1,-2.139351196E0,-9.516759796E0,-1.078058167E0,9.813651205E0
3.499479917E1,-2.115999756E0,-9.485624542E0,-1.066831512E0,9.777149758E0
3.500478917E1,-2.099234619E0,-9.485624542E0,-1.044677582E0,9.771141704E0
3.501477917E1,-2.003882904E0,-9.463769989E0,-1.003662872E0,9.725524575E0
3.502476917E1,-2.114502869E0,-9.514963531E0,-9.672885132E-1,9.794963014E0
3.503476017E1,-2.163151703E0,-9.550888824E0,-9.569599915E-1,9.839434692E0
3.504475017E1,-2.195484467E0,-9.530680847E0,-8.677455139E-1,9.818707233E0
3.505474017E1,-2.182760925E0,-9.530381470E0,-8.505313110E-1,9.814072535E0
3.506473017E1,-2.125280457E0,-9.576036530E0,-8.008346558E-1,9.841678149E0
3.507472017E1,-2.047592010E0,-9.582024078E0,-7.870632935E-1,9.829917960E0
3.508471017E1,-2.056124268E0,-9.596094818E0,-8.063731384E-1,9.846975190E0
3.509470017E1,-2.058070221E0,-9.613758087E0,-8.586145020E-1,9.869002810E0
3.510469017E1,-2.065255280E0,-9.606573029E0,-9.069639587E-1,9.867831998E0
3.511468017E1,-2.048490143E0,-9.571994934E0,-9.105564880E-1,9.830997508E0
3.512467017E1,-2.080074463E0,-9.522597656E0,-9.193881226E-1,9.790395825E0
3.513466017E1,-2.138752441E0,-9.482630768E0,-9.083111572E-1,9.763174558E0
3.514465017E1,-2.198777618E0,-9.479936371E0,-8.885522461E-1,9.772069469E0
3.515464117E1,-2.248773651E0,-9.457932129E0,-8.342152405E-1,9.757324334E0
3.516463117E1,-2.279459839E0,-9.491462402E0,-8.469387817E-1,9.798015156E0
3.517462117E1,-2.280956726E0,-9.486372986E0,-8.517288208E-1,9.793848988E0
3.518461117E1,-2.291434937E0,-9.487271118E0,-8.732839966E-1,9.799061806E0
3.519460117E1,-2.262844391E0,-9.516759796E0,-8.854087830E-1,9.822073634E0
3.520459117E1,-2.198328552E0,-9.511520691E0,-9.023236084E-1,9.803869755E0
3.521458117E1,-2.193089447E0,-9.504036255E0,-8.737330627E-1,9.792842076E0
3.522457117E1,-2.177072754E0,-9.535321198E0,-8.632548523E-1,9.818717078E0
3.523456117E1,-2.208806763E0,-9.535620575E0,-8.822653198E-1,9.827780989E0
3.524455117E1,-2.260748749E0,-9.559271393E0,-8.716374207E-1,9.861562060E0
3.525454117E1,-2.276765442E0,-9.552535400E0,-8.806187439E-1,9.859517373E0
3.526453117E1,-2.289339294E0,-9.541757812E0,-8.729846191E-1,9.851310507E0
3.527452217E1,-2.271975403E0,-9.551038513E0,-8.657995605E-1,9.855649029E0
3.528451217E1,-2.247276764E0,-9.568252716E0,-8.659492493E-1,9.866690478E0
3.529450217E1,-2.238445129E0,-9.533824310E0,-9.021739197E-1,9.834549322E0
3.530449217E1,-2.234852600E0,-9.484427032E0,-8.948391724E-1,9.785175493E0
3.531448217E1,-2.215991821E0,-9.477541351E0,-8.903485107E-1,9.773798151E0
3.532447217E1,-2.211650848E0,-9.524094543E0,-8.879534912E-1,9.817751155E0
3.533446217E1,-2.211950226E0,-9.500144348E0,-8.644523621E-1,9.792484073E0
3.534445217E1,-2.206411743E0,-9.507179718E0,-8.622070313E-1,9.797863029E0
3.535444217E1,-2.216889954E0,-9.503736877E0,-8.554710388E-1,9.796297586E0
3.536443217E1,-2.191891937E0,-9.493707733E0,-8.774752808E-1,9.782885037E0
3.537442217E1,-2.229763184E0,-9.530830536E0,-9.174421692E-1,9.831087157E0
3.538441217E1,-2.255210266E0,-9.588610382E0,-9.512718201E-1,9.896077025E0
3.539440317E1,-2.310295715E0,-9.643097076E0,-9.874964905E-1,9.965035717E0
3.540439317E1,-2.324965210E0,-9.654623108E0,-1.032403107E0,9.984140762E0
3.541438317E1,-2.260748749E0,-9.623787231E0,-1.011147308E0,9.937337896E0
3.542437317E1,-2.367925873E0,-9.646390228E0,-9.837542725E-1,9.981367133E0
3.543436317E1,-2.364483032E0,-9.645492096E0,-9.559121704E-1,9.976976790E0
3.544435317E1,-2.321372681E0,-9.641899567E0,-8.964857483E-1,9.957845403E0
3.545434317E1,-2.279310150E0,-9.584568787E0,-9.030720520E-1,9.893166971E0
3.546433317E1,-2.181114349E0,-9.535620575E0,-9.202862549E-1,9.825082511E0
3.547432317E1,-2.095642090E0,-9.448352051E0,-9.033714294E-1,9.720038693E0
3.548431317E1,-2.136806488E0,-9.429940338E0,-9.145980835E-1,9.712167956E0
3.549430317E1,-2.169738007E0,-9.411378937E0,-9.551637268E-1,9.705367291E0
3.550429417E1,-2.224224701E0,-9.352850647E0,-9.855505371E-1,9.664072672E0
3.551428417E1,-2.202669525E0,-9.359287262E0,-1.011296997E0,9.668026309E0
3.552427417E1,-2.202968903E0,-9.371561737E0,-9.839039612E-1,9.677153940E0
3.553426417E1,-2.233954468E0,-9.405840454E0,-9.398954773E-1,9.713073186E0
3.554425417E1,-2.328108673E0,-9.441466370E0,-9.276210022E-1,9.768411228E0
3.555424417E1,-2.369572449E0,-9.431886292E0,-9.051676941E-1,9.767020076E0
3.556423454E1,-2.349065094E0,-9.408534851E0,-8.375083923E-1,9.733450322E0
3.557422454E1,-2.340233459E0,-9.407487030E0,-8.024812317E-1,9.727357349E0
3.558421454E1,-2.356250153E0,-9.426347809E0,-8.005352783E-1,9.749297643E0
3.559420454E1,-2.352807312E0,-9.434580688E0,-7.771838379E-1,9.754538930E0
3.560419454E1,-2.396516418E0,-9.427695007E0,-7.710466003E-1,9.758034482E0
3.561418554E1,-2.449805603E0,-9.451794891E0,-7.828720093E-1,9.795451125E0
3.562417554E1,-2.462978210E0,-9.447603607E0,-7.652087402E-1,9.793315067E0
3.563416554E1,-2.453847198E0,-9.465117188E0,-7.460485840E-1,9.806446754E0
3.564415554E1,-2.443818054E0,-9.466314697E0,-7.611671448E-1,9.806260044E0
3.565414554E1,-2.430196381E0,-9.473200378E0,-7.963439941E-1,9.812315915E0
3.566413554E1,-2.397863617E0,-9.517208862E0,-8.164022827E-1,9.848529187E0
3.567412554E1,-2.392175446E0,-9.520352325E0,-8.268804932E-1,9.851057969E0
3.568411554E1,-2.389181671E0,-9.511969757E0,-8.467890930E-1,9.843922464E0
3.569410554E1,-2.430645447E0,-9.509574738E0,-8.818162537E-1,9.854828709E0
3.570409554E1,-2.427202606E0,-9.483678589E0,-8.849597168E-1,9.829273919E0
3.571408554E1,-2.397264862E0,-9.441915436E0,-9.051676941E-1,9.783454118E0
3.572407554E1,-2.373913422E0,-9.438173218E0,-9.077124023E-1,9.774380821E0
3.573406654E1,-2.384241943E0,-9.449250183E0,-9.225315857E-1,9.788973552E0
3.574405654E1,-2.422262878E0,-9.444909210E0,-9.042695618E-1,9.792413946E0
3.575404654E1,-2.432591400E0,-9.455836487E0,-8.976832581E-1,9.804905906E0
3.576403654E1,-2.467019806E0,-9.449549561E0,-9.092092896E-1,9.808508304E0
3.577402654E1,-2.506088562E0,-9.429790649E0,-9.259744263E-1,9.800962208E0
3.578401654E1,-2.507435760E0,-9.407187653E0,-9.351054382E-1,9.780431269E0
3.579400654E1,-2.494712219E0,-9.434431000E0,-9.491761780E-1,9.804744401E0
3.580399654E1,-2.480791168E0,-9.439670105E0,-9.401948547E-1,9.805389481E0
3.581398654E1,-2.463277588E0,-9.470505981E0,-9.262738037E-1,9.829354159E0
3.582397654E1,-2.433938599E0,-9.470955048E0,-8.903485107E-1,9.819153074E0
3.583396654E1,-2.428849182E0,-9.475146332E0,-8.467890930E-1,9.818083221E0
3.584395754E1,-2.434237976E0,-9.498497772E0,-8.517288208E-1,9.842378597E0
3.585394754E1,-2.458637238E0,-9.501641235E0,-8.505313110E-1,9.851369790E0
3.586393754E1,-2.462080078E0,-9.505233765E0,-8.369096375E-1,9.854528146E0
3.587392754E1,-2.468666382E0,-9.522298279E0,-8.490344238E-1,9.873668906E0
3.588391754E1,-2.442321167E0,-9.500743103E0,-8.605604553E-1,9.847315192E0
3.589390754E1,-2.397863617E0,-9.486073608E0,-8.812174988E-1,9.824046351E0
3.590389754E1,-2.401156769E0,-9.462722168E0,-8.994795227E-1,9.803964916E0
3.591388754E1,-2.374362488E0,-9.456584930E0,-8.912466431E-1,9.790756679E0
3.592387754E1,-2.367776184E0,-9.501790924E0,-8.863069153E-1,9.832392118E0
3.593386754E1,-2.388732605E0,-9.476194153E0,-8.580157471E-1,9.810223754E0
3.594385854E1,-2.419269104E0,-9.451345825E0,-8.464897156E-1,9.792719017E0
3.595384854E1,-2.420915680E0,-9.424102478E0,-8.264314270E-1,9.765117979E0
3.596383854E1,-2.421813812E0,-9.423354034E0,-8.349636841E-1,9.765344221E0
3.597382854E1,-2.423310699E0,-9.430090027E0,-8.264314270E-1,9.771490243E0
3.598381854E1,-2.425705719E0,-9.438023529E0,-8.298742676E-1,9.780032089E0
3.599380854E1,-2.449655914E0,-9.452543335E0,-8.440946960E-1,9.801218570E0
3.600379854E1,-2.461780701E0,-9.472152557E0,-8.583151245E-1,9.824395307E0
3.601378854E1,-2.452949066E0,-9.483379211E0,-8.906478882E-1,9.835888066E0
3.602377854E1,-2.449955292E0,-9.464368744E0,-8.809181213E-1,9.815934667E0
3.603376854E1,-2.452500000E0,-9.489067383E0,-8.466394043E-1,9.837375378E0
3.604375854E1,-2.429447937E0,-9.477990417E0,-8.497828674E-1,9.821234676E0
3.605374954E1,-2.445165253E0,-9.488468628E0,-8.634045410E-1,9.836429099E0
3.606373954E1,-2.460134125E0,-9.480684814E0,-8.554710388E-1,9.831961918E0
3.607372954E1,-2.436183929E0,-9.434580688E0,-8.277786255E-1,9.779137097E0
3.608371954E1,-2.406695251E0,-9.429191895E0,-8.506809998E-1,9.768597647E0
3.609370954E1,-2.400558014E0,-9.448651428E0,-8.587641907E-1,9.786581044E0
3.610369954E1,-2.363884277E0,-9.441466370E0,-8.779243469E-1,9.772409490E0
3.611368954E1,-2.390678558E0,-9.451046448E0,-9.120533752E-1,9.791295332E0
3.612367954E1,-2.404749298E0,-9.463470612E0,-8.990304565E-1,9.805526552E0
3.613366954E1,-2.418221283E0,-9.450747070E0,-9.148974609E-1,9.798033054E0
3.614365954E1,-2.432591400E0,-9.461973724E0,-8.912466431E-1,9.810237931E0
3.615365054E1,-2.442919922E0,-9.475595398E0,-8.824150085E-1,9.825142347E0
3.616364054E1,-2.418370972E0,-9.471853180E0,-8.473878479E-1,9.812369081E0
3.617363054E1,-2.425256653E0,-9.435778198E0,-8.656498718E-1,9.780855266E0
3.618362054E1,-2.420466614E0,-9.433832245E0,-8.488847351E-1,9.776321125E0
3.619361054E1,-2.421364746E0,-9.431287537E0,-8.620573425E-1,9.775240902E0
3.620360054E1,-2.428549805E0,-9.441765747E0,-8.610095215E-1,9.787038979E0
3.621359054E1,-2.437830505E0,-9.442065125E0,-8.556207275E-1,9.789162284E0
3.622358054E1,-2.450404358E0,-9.425150299E0,-8.620573425E-1,9.776557806E0
3.623357054E1,-2.474653931E0,-9.450747070E0,-8.619076538E-1,9.807314468E0
3.624356054E1,-2.469863892E0,-9.464219055E0,-8.587641907E-1,9.818815911E0
3.625355154E1,-2.435285797E0,-9.455237732E0,-8.614585876E-1,9.801747211E0
3.626354154E1,-2.444716187E0,-9.461973724E0,-8.652008057E-1,9.810920264E0
3.627353154E1,-2.440824280E0,-9.450447693E0,-8.765771484E-1,9.799845522E0
3.628352154E1,-2.459385681E0,-9.470206604E0,-8.596623230E-1,9.822036976E0
3.629351154E1,-2.487078094E0,-9.508676605E0,-8.927435303E-1,9.869016123E0
3.630350154E1,-2.496957550E0,-9.517807617E0,-9.107061768E-1,9.881945385E0
3.631349154E1,-2.481539612E0,-9.499994659E0,-9.169931030E-1,9.861481315E0
3.632348154E1,-2.456840973E0,-9.470056915E0,-9.177415466E-1,9.826509812E0
3.633347154E1,-2.421215057E0,-9.464817810E0,-9.431886292E-1,9.815022329E0
3.634346154E1,-2.400258636E0,-9.458081818E0,-9.801617432E-1,9.807001083E0
3.635345254E1,-2.414628754E0,-9.471254425E0,-9.940827942E-1,9.824626863E0
3.636344254E1,-2.451751556E0,-9.442514191E0,-9.882449341E-1,9.805548837E0
3.637343254E1,-2.462678833E0,-9.430838470E0,-9.541159058E-1,9.793663178E0
3.638342254E1,-2.479743347E0,-9.419611816E0,-9.520202637E-1,9.786958487E0
3.639341254E1,-2.464475098E0,-9.402696991E0,-9.077124023E-1,9.762596479E0
3.640340254E1,-2.454595642E0,-9.416618042E0,-8.973838806E-1,9.772565321E0
3.641339254E1,-2.449506226E0,-9.435029755E0,-8.873547363E-1,9.788118596E0
3.642338254E1,-2.448608093E0,-9.451046448E0,-8.869056702E-1,9.803293437E0
3.643337254E1,-2.448308716E0,-9.451495514E0,-8.822653198E-1,9.803232891E0
3.644336254E1,-2.432441711E0,-9.468410339E0,-8.809181213E-1,9.815476747E0
3.645335254E1,-2.429747314E0,-9.491462402E0,-8.632548523E-1,9.835483694E0
3.646334354E1,-2.434836731E0,-9.508526917E0,-8.735833740E-1,9.854119034E0
3.647333354E1,-2.458487549E0,-9.515562286E0,-8.526269531E-1,9.864940921E0
3.648332354E1,-2.471211090E0,-9.505982208E0,-8.601113892E-1,9.859532119E0
3.649331354E1,-2.448308716E0,-9.484277344E0,-8.798703003E-1,9.834627804E0
3.650330354E1,-2.436932373E0,-9.460027771E0,-9.105564880E-1,9.811211849E0
3.651329354E1,-2.432591400E0,-9.466464386E0,-9.265731812E-1,9.817840228E0
3.652328354E1,-2.406246185E0,-9.503437500E0,-9.458830261E-1,9.848859818E0
3.653327354E1,-2.421065369E0,-9.486822052E0,-9.380992126E-1,9.835719613E0
3.654326354E1,-2.417023773E0,-9.476493530E0,-9.452842712E-1,9.825451435E0
3.655325454E1,-2.426154785E0,-9.435179443E0,-9.416917419E-1,9.787523768E0
3.656324467E1,-2.425406342E0,-9.416168976E0,-9.277706909E-1,9.767681023E0
3.657323467E1,-2.403252411E0,-9.434730377E0,-9.240284729E-1,9.779753988E0
3.658322467E1,-2.410587158E0,-9.440268860E0,-9.148974609E-1,9.786043325E0
3.659321467E1,-2.398162994E0,-9.454638977E0,-9.126521301E-1,9.796648296E0
3.660320467E1,-2.398312683E0,-9.475894775E0,-9.075627136E-1,9.816728355E0
3.661319467E1,-2.406695251E0,-9.490414581E0,-9.075627136E-1,9.832793145E0
3.662318467E1,-2.435884552E0,-9.508227539E0,-9.009764099E-1,9.856555330E0
3.663317467E1,-2.440973969E0,-9.503886566E0,-8.854087830E-1,9.852216121E0
3.664316467E1,-2.439477081E0,-9.481283569E0,-9.050180054E-1,9.831828118E0
3.665315467E1,-2.421963501E0,-9.509275360E0,-9.015751648E-1,9.854190117E0
3.666314567E1,-2.395917664E0,-9.467661896E0,-9.042695618E-1,9.807892060E0
3.667313567E1,-2.395318909E0,-9.466165009E0,-8.864566040E-1,9.804674291E0
3.668312567E1,-2.382595367E0,-9.455088043E0,-9.211843872E-1,9.794081441E0
3.669311567E1,-2.371219025E0,-9.468410339E0,-9.298663330E-1,9.805005121E0
3.670310567E1,-2.378703461E0,-9.467512207E0,-9.253756714E-1,9.805525875E0
3.671309567E1,-2.384541321E0,-9.472901001E0,-9.521699524E-1,9.814709283E0
3.672308567E1,-2.367177429E0,-9.461524658E0,-9.530680847E-1,9.799607983E0
3.673307567E1,-2.364932098E0,-9.485325165E0,-9.560618591E-1,9.822339415E0
3.674306567E1,-2.365231476E0,-9.482630768E0,-9.547146606E-1,9.819678523E0
3.675305567E1,-2.381248169E0,-9.452992401E0,-9.392967224E-1,9.793451205E0
3.676304667E1,-2.391127625E0,-9.451645203E0,-9.138496399E-1,9.792150403E0
3.677303667E1,-2.400857391E0,-9.461075592E0,-9.241781616E-1,9.804599576E0
3.678302667E1,-2.405797119E0,-9.468560028E0,-8.976832581E-1,9.810572053E0
3.679301667E1,-2.411784668E0,-9.468859406E0,-8.867559814E-1,9.811337314E0
3.680300667E1,-2.379601593E0,-9.473200378E0,-8.973838806E-1,9.808635327E0
3.681299667E1,-2.386187897E0,-9.455088043E0,-9.054670715E-1,9.793490348E0
3.682298667E1,-2.414479065E0,-9.474846954E0,-9.204359436E-1,9.820877572E0
3.683297667E1,-2.406844940E0,-9.480834503E0,-9.279203796E-1,9.825485315E0
3.684296667E1,-2.440075836E0,-9.486073608E0,-9.392967224E-1,9.839808988E0
3.685295667E1,-2.432741089E0,-9.496102753E0,-9.083111572E-1,9.844756262E0
3.686294767E1,-2.421963501E0,-9.469158783E0,-9.120533752E-1,9.816451325E0
3.687293767E1,-2.403252411E0,-9.464368744E0,-9.401948547E-1,9.809886046E0
3.688292767E1,-2.393971710E0,-9.469907227E0,-9.063652039E-1,9.809777842E0
3.689291767E1,-2.360740814E0,-9.441616058E0,-9.213340759E-1,9.775789864E0
3.690290767E1,-2.352358246E0,-9.447154541E0,-9.253756714E-1,9.779500927E0
3.691289767E1,-2.367177429E0,-9.486971741E0,-9.228309631E-1,9.821292113E0
3.692288767E1,-2.393372955E0,-9.502689056E0,-9.357041931E-1,9.844027415E0
3.693287767E1,-2.405048676E0,-9.494456177E0,-9.196875000E-1,9.837417462E0
3.694286767E1,-2.387385406E0,-9.485923920E0,-8.848100281E-1,9.821672489E0
3.695285767E1,-2.362537079E0,-9.467362518E0,-8.744815063E-1,9.796798069E0
3.696284867E1,-2.371368713E0,-9.469607849E0,-8.824150085E-1,9.801812008E0
3.697283867E1,-2.400108948E0,-9.464518433E0,-8.922944641E-1,9.804785644E0
3.698282867E1,-2.417472839E0,-9.462572479E0,-9.162446594E-1,9.809381078E0
3.699281867E1,-2.433639221E0,-9.425599365E0,-9.336085510E-1,9.779373609E0
3.700280867E1,-2.427052917E0,-9.437125397E0,-9.270222473E-1,9.788222099E0
3.701279867E1,-2.426903229E0,-9.462572479E0,-9.421408081E-1,9.814161529E0
3.702278867E1,-2.431842957E0,-9.458530884E0,-9.496252441E-1,9.812209473E0
3.703277867E1,-2.413281555E0,-9.472152557E0,-9.309141541E-1,9.818971591E0
3.704276867E1,-2.387086029E0,-9.471104736E0,-9.111552429E-1,9.809699716E0
3.705275867E1,-2.391127625E0,-9.465416565E0,-8.925938416E-1,9.803485392E0
3.706274967E1,-2.386786652E0,-9.469308472E0,-8.761280823E-1,9.804700601E0
3.707273967E1,-2.384840698E0,-9.470955048E0,-8.490344238E-1,9.803433792E0
3.708272967E1,-2.379751282E0,-9.491761780E0,-8.649014282E-1,9.823686290E0
3.709271967E1,-2.379002838E0,-9.484726410E0,-8.890013123E-1,9.818860062E0
3.710270967E1,-2.377206573E0,-9.470955048E0,-9.502239990E-1,9.810862666E0
3.711269967E1,-2.419269104E0,-9.469308472E0,-9.852511597E-1,9.823002890E0
3.712268967E1,-2.416425018E0,-9.482331390E0,-9.746232605E-1,9.833799315E0
3.713267967E1,-2.400408325E0,-9.491462402E0,-9.788145447E-1,9.839100395E0
3.714266967E1,-2.363285522E0,-9.494755554E0,-9.452842712E-1,9.830008334E0
3.715265967E1,-2.337838440E0,-9.480086060E0,-9.395960999E-1,9.809197781E0
3.716264967E1,-2.324965210E0,-9.444609833E0,-9.090596008E-1,9.768956315E0
3.717264067E1,-2.344574432E0,-9.431586914E0,-9.087602234E-1,9.761029973E0
3.718263067E1,-2.353705444E0,-9.430389404E0,-8.955876160E-1,9.760852976E0
3.719262067E1,-2.381098480E0,-9.463171234E0,-9.023236084E-1,9.799766715E0
3.720261067E1,-2.397863617E0,-9.484277344E0,-9.331594849E-1,9.827108083E0
3.721260067E1,-2.415826263E0,-9.509425049E0,-9.656419373E-1,9.858896776E0
3.722259067E1,-2.417622528E0,-9.502838745E0,-9.690847778E-1,9.853322699E0
3.723258067E1,-2.425855408E0,-9.511969757E0,-9.518705750E-1,9.862474371E0
3.724257067E1,-2.418071594E0,-9.488468628E0,-9.458830261E-1,9.837316801E0
3.725256067E1,-2.390079803E0,-9.466913452E0,-9.291178894E-1,9.808067691E0
3.726255067E1,-2.374362488E0,-9.445358276E0,-8.957373047E-1,9.780323896E0
3.727254167E1,-2.384990387E0,-9.442364502E0,-8.898994446E-1,9.779486058E0
3.728253167E1,-2.373614044E0,-9.440717926E0,-8.912466431E-1,9.775250338E0
3.729252167E1,-2.375110931E0,-9.448202362E0,-8.867559814E-1,9.782434052E0
3.730251167E1,-2.390229492E0,-9.474996643E0,-8.957373047E-1,9.812803052E0
3.731250167E1,-2.374512177E0,-9.510472870E0,-9.039701843E-1,9.844011600E0
3.732249167E1,-2.389481049E0,-9.522447968E0,-9.204359436E-1,9.860721946E0
3.733248167E1,-2.401456146E0,-9.526639252E0,-9.111552429E-1,9.866815643E0
3.734247167E1,-2.411036224E0,-9.530980225E0,-9.045689392E-1,9.872736433E0
3.735246167E1,-2.429897003E0,-9.505383453E0,-8.815168762E-1,9.850572879E0
3.736245167E1,-2.426903229E0,-9.474996643E0,-8.771759033E-1,9.820125164E0
3.737244267E1,-2.402354279E0,-9.445957031E0,-8.910969543E-1,9.787311382E0
3.738243267E1,-2.369273071E0,-9.442065125E0,-8.776249695E-1,9.774265921E0
3.739242267E1,-2.356549530E0,-9.428892517E0,-8.866062927E-1,9.759273052E0
3.740241267E1,-2.326611786E0,-9.431437225E0,-9.090596008E-1,9.756614161E0
3.741240267E1,-2.312541046E0,-9.458381195E0,-9.316625977E-1,9.781452659E0
3.742239267E1,-2.337239685E0,-9.477541351E0,-9.509724426E-1,9.807692287E0
3.743238267E1,-2.350861359E0,-9.450597382E0,-9.865983582E-1,9.788448106E0
3.744237267E1,-2.363734589E0,-9.507030029E0,-9.732760620E-1,9.844700477E0
3.745236267E1,-2.404449921E0,-9.477391663E0,-1.012494507E0,9.829927633E0
3.746235267E1,-2.362836456E0,-9.477691040E0,-1.014141083E0,9.820290510E0
3.747234367E1,-2.367626495E0,-9.506431274E0,-1.042581940E0,9.852150420E0
3.748233367E1,-2.355801086E0,-9.498198395E0,-1.033899994E0,9.840453277E0
3.749232367E1,-2.347418518E0,-9.518705750E0,-1.029708710E0,9.857810755E0
3.750231367E1,-2.332749023E0,-9.514364777E0,-9.915380859E-1,9.846217694E0
3.751230367E1,-2.340083771E0,-9.505533142E0,-9.565109253E-1,9.835957784E0
3.752229367E1,-2.320025482E0,-9.478589172E0,-9.142987061E-1,9.801128152E0
3.753228367E1,-2.314187622E0,-9.498946838E0,-8.969348145E-1,9.817838227E0
3.754227367E1,-2.348316650E0,-9.482481079E0,-9.175918579E-1,9.811932191E0
3.755226367E1,-2.359992371E0,-9.456584930E0,-9.020242310E-1,9.788269012E0
3.756225342E1,-2.357747040E0,-9.499246216E0,-8.931925964E-1,9.828145440E0
3.757224342E1,-2.355052643E0,-9.509724426E0,-9.099577332E-1,9.839164329E0
3.758223442E1,-2.342778168E0,-9.480834503E0,-9.207353210E-1,9.809311186E0
3.759222442E1,-2.364483032E0,-9.520352325E0,-9.068142700E-1,9.851406018E0
3.760221442E1,-2.367925873E0,-9.475894775E0,-8.946894836E-1,9.808166190E0
