"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.436955833E-1,3.929328918E-1,9.813442841E0,-1.405726776E0,9.921397301E0
9.536265833E-1,1.156794434E0,1.051623138E1,-1.020128632E0,1.062873268E1
9.635565833E-1,1.788181458E0,1.121422989E1,-5.328918457E-1,1.136840000E1
9.734865833E-1,2.435285797E0,1.155507111E1,-5.284011841E-2,1.180902525E1
9.834165833E-1,2.867437134E0,1.166614014E1,2.601589966E-1,1.201618509E1
9.933465833E-1,2.663112030E0,1.072819061E1,-1.974394226E-1,1.105555163E1
1.003277583E0,1.615440674E0,8.064180450E0,5.971083069E-1,8.246041065E0
1.013207583E0,1.043330383E-1,4.079915771E0,3.303181000E0,5.250485959E0
1.023137583E0,-1.905986481E0,4.978646851E-1,6.838229828E0,7.116322146E0
1.033067583E0,-4.171974335E0,-7.729925537E-1,8.048014069E0,9.097989766E0
1.042997583E0,-4.780009918E0,6.421646118E-1,6.777007141E0,8.317974272E0
1.052927583E0,-4.163891144E0,3.009791107E0,5.723497925E0,7.691245703E0
1.062858583E0,-3.584146729E0,5.943690033E0,6.078260193E0,9.225985365E0
1.072788583E0,-2.160606995E0,8.323291626E0,6.586603088E0,1.083183947E1
1.082718583E0,2.722837830E-1,9.584868164E0,6.709347839E0,1.170295623E1
1.092648583E0,2.633174286E0,9.983938293E0,4.755460968E0,1.136780716E1
1.102578583E0,3.344644775E0,8.995244293E0,2.348466339E0,9.880099327E0
1.112508583E0,2.093097382E0,6.798712006E0,4.103267212E0,8.212206975E0
1.122439583E0,1.604812775E0,5.184319153E0,9.007668457E0,1.051621035E1
1.132369583E0,2.253563690E0,5.221591644E0,1.208257416E1,1.335410674E1
1.142299583E0,9.523196411E-1,6.513255615E0,1.092607910E1,1.275572875E1
1.152229583E0,-2.583627319E0,8.204738159E0,8.580905914E0,1.215009484E1
1.162159583E0,-6.040538635E0,1.109118576E1,7.356302490E0,1.461566608E1
1.172090583E0,-7.775730286E0,1.552227127E1,6.584507446E0,1.856767689E1
1.182020583E0,-7.037615204E0,1.950189560E1,5.651347961E0,2.148929253E1
1.191950583E0,-5.701044617E0,2.236693771E1,6.162085876E0,2.389043982E1
1.201880583E0,-5.342091064E0,2.488919266E1,7.474556580E0,2.653071511E1
1.211810583E0,-5.225483551E0,2.671359879E1,7.354057159E0,2.819581875E1
1.221740583E0,-4.427642670E0,2.684981552E1,6.125561829E0,2.789335263E1
1.231671583E0,-3.894152069E0,2.594614471E1,5.411846008E0,2.678908216E1
1.241601583E0,-2.641706543E0,2.399540131E1,4.591102753E0,2.457307717E1
1.251531583E0,-7.848179626E-1,2.211111969E1,3.128943329E0,2.234519724E1
1.261461583E0,-1.111289062E0,2.143572418E1,1.920805664E0,2.155028373E1
1.271391583E0,-8.493338013E-1,2.202040833E1,6.512956238E-1,2.204640417E1
1.281322583E0,-1.164578247E0,2.417397995E1,-5.390290833E-1,2.420801730E1
1.291252583E0,-1.952988739E0,2.785422684E1,-1.618733826E0,2.796949082E1
1.301182583E0,-3.175945587E0,2.980482056E1,-3.100502472E0,3.013348759E1
1.311112583E0,-2.824027405E0,2.535801773E1,-1.773961029E0,2.557637839E1
1.321042583E0,-1.700463867E-1,1.869761810E1,1.617087250E0,1.876818611E1
1.330972583E0,-4.535568237E-1,1.256397308E1,3.214565277E0,1.297661602E1
1.340903583E0,-5.798941040E-1,6.997348938E0,3.848946075E0,8.007094056E0
1.350833583E0,1.415306854E0,2.504441986E0,2.488275604E0,3.803529760E0
1.360763583E0,4.349954224E0,1.442250824E0,-2.763403473E0,5.351503335E0
1.370693583E0,2.161355438E0,2.539169769E0,-8.111482086E0,8.770118704E0
1.380623583E0,-1.824705505E0,5.676645355E0,-7.279661865E0,9.409959062E0
1.390554583E0,-8.055498505E0,7.297624512E0,1.577270050E0,1.098335834E1
1.400484583E0,-1.246502884E1,5.367987213E0,9.122180328E0,1.635256569E1
1.410414583E0,-8.074059906E0,3.582350464E0,9.681567078E0,1.310558733E1
1.420344583E0,-2.181713104E0,2.475701752E0,7.175029449E0,7.897469141E0
1.430274583E0,5.009931793E0,5.435197449E-1,2.352957001E0,5.561585829E0
1.440204583E0,1.071561676E1,-1.218017120E0,-2.610571289E-1,1.078777823E1
1.450135583E0,1.091365494E1,-3.049757996E0,-3.105442200E0,1.174958123E1
1.460065583E0,8.663384399E0,-4.425097961E0,-4.681365051E0,1.079587421E1
1.469995583E0,5.585185547E0,-4.135450287E0,-4.761298828E0,8.424144657E0
1.479925583E0,3.326532440E0,-2.991978149E0,-4.714446259E0,6.499519586E0
1.489855583E0,1.443598022E0,-1.561103668E0,-4.579277344E0,5.048841541E0
1.499786583E0,-1.209933929E0,-3.553610229E-1,-4.282145233E0,4.463965655E0
1.509716583E0,-3.259172516E0,-1.507365417E-1,-3.042423248E0,4.461083525E0
1.519646583E0,-4.034859467E0,-1.564247131E-1,-5.345384216E-1,4.073118084E0
1.529576583E0,-4.741988983E0,-3.185375977E-1,1.218466187E0,4.906382126E0
1.539506583E0,-4.531826019E0,-8.662486267E-1,1.582808533E0,4.877818837E0
1.549436583E0,-3.830085297E0,-1.265468445E0,1.480271759E0,4.296762531E0
1.559367583E0,-3.329825592E0,-1.441502380E0,1.338067474E0,3.867310713E0
1.569297583E0,-2.946772156E0,-1.263672180E0,1.216220856E0,3.429216629E0
1.579227583E0,-2.718796234E0,-7.979905701E-1,5.658233643E-1,2.889428662E0
1.589157583E0,-2.528392181E0,-1.725910950E-1,-5.123844910E-1,2.585554597E0
1.599087583E0,-2.102827148E0,4.523593140E-1,-1.187031555E0,2.456736632E0
1.609017708E0,-1.438508606E0,8.638536072E-1,-9.213340759E-1,1.914263969E0
1.618948708E0,-3.959266663E-1,5.884263611E-1,-4.430786133E-2,7.106100858E-1
1.628878708E0,7.360194397E-1,-1.757345581E-1,7.816744995E-1,1.087944058E0
1.638808708E0,1.637295227E0,-7.798782349E-1,1.315015411E0,2.240136436E0
1.648738708E0,1.979034576E0,-1.035396881E0,1.430275726E0,2.652227971E0
1.658668708E0,1.716929626E0,-9.527687073E-1,1.136137390E0,2.268573058E0
1.668599708E0,1.028960266E0,-7.729925537E-1,7.185058594E-1,1.473949588E0
1.678529708E0,2.778222656E-1,-5.105882263E-1,2.758763123E-1,6.434231017E-1
1.688459708E0,-3.549119568E-1,-1.845661926E-1,-1.722917175E-1,4.355589655E-1
1.698389708E0,-8.765771484E-1,2.142045593E-1,-5.206173706E-1,1.041783824E0
1.708319708E0,-1.222807159E0,6.920109558E-1,-7.704478455E-1,1.602412679E0
1.718249708E0,-1.269360352E0,1.110241241E0,-9.997709656E-1,1.960472724E0
1.728180708E0,-9.355545044E-1,1.240919495E0,-1.286574554E0,2.017527573E0
1.738110708E0,-4.408332825E-1,9.081614685E-1,-1.324146423E0,1.665069064E0
1.748040708E0,-3.239263916E-1,8.084687805E-1,-1.054407349E0,1.367598235E0
1.757970708E0,-1.266516266E0,3.404969330E0,-2.830613708E-1,3.643899467E0
1.767900708E0,-3.487298126E0,8.849148102E0,1.823507996E0,9.684722596E0
1.777831708E0,-5.419779510E0,1.592283829E1,4.031117249E0,1.729626247E1
1.787761708E0,-6.835685120E0,2.400647827E1,5.945635986E-1,2.496780118E1
1.797691708E0,-7.439828796E0,3.295262466E1,-9.956545258E0,3.521873533E1
1.807621708E0,-1.064795746E1,4.405877930E1,-1.943199097E1,4.931690688E1
1.817551708E0,-1.152124146E1,5.357973038E1,4.835245056E0,5.501732551E1
1.827481708E0,3.105442200E0,6.196244843E1,5.945007294E1,8.592613082E1
1.837412708E0,1.478250961E1,6.000227463E1,2.813339630E1,6.789906876E1
1.847342708E0,2.906505890E0,3.330289627E1,-1.695853455E1,3.748496459E1
1.857272708E0,-5.145699463E0,1.407253601E1,-2.589899277E1,2.992110157E1
1.867202708E0,-9.149273987E0,4.919669495E0,-1.403870636E1,1.746418159E1
1.877132708E0,-1.116543137E1,-1.049467621E0,-2.307451630E0,1.144956649E1
1.887063708E0,-1.098864899E1,-2.430645447E0,3.274590454E0,1.172098061E1
1.896993708E0,-9.063202972E0,3.050656128E-1,3.574267273E0,9.747312434E0
1.906923708E0,-5.639372864E0,9.269474030E0,3.971840515E0,1.155427160E1
1.916853708E0,-1.174308014E0,1.415217041E1,3.819756775E0,1.470555910E1
1.926783708E0,3.821553040E0,1.592553268E1,9.624984741E-2,1.637791571E1
1.936713708E0,6.457870789E0,1.709070969E1,-2.328557739E0,1.841788896E1
1.946644708E0,6.869514771E0,1.669029236E1,-1.854044495E0,1.814369238E1
