"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.675255000E-1,-3.644920349E-1,1.028690826E1,4.944218445E-1,1.030523115E1
8.774555000E-1,-3.023712158E-1,9.630523224E0,1.260828094E0,9.717411867E0
8.873865000E-1,-9.199868774E-1,9.105864258E0,1.771416321E0,9.322073563E0
8.973165000E-1,-2.527943115E0,9.014853516E0,1.860630798E0,9.545681079E0
9.072465000E-1,-4.287234650E0,9.105115814E0,1.330583038E0,1.015154994E1
9.171775000E-1,-5.761369171E0,8.712033234E0,4.342469788E-1,1.045377770E1
9.271075000E-1,-5.982609100E0,8.171507263E0,1.380130005E-1,1.012838537E1
9.370385000E-1,-5.736820221E0,7.053482208E0,-6.502478027E-1,9.115126972E0
9.469685000E-1,-4.872966614E0,4.831502838E0,-1.312770081E0,6.986600645E0
9.568995000E-1,-3.587589569E0,2.507735138E0,-1.962568817E0,4.797000188E0
9.668295000E-1,-2.532134399E0,9.095086670E-1,-4.074526978E0,4.882691955E0
9.767595000E-1,-4.763544159E0,-6.174659729E-1,-3.102298737E0,5.718118102E0
9.866905000E-1,-4.312831421E0,-1.484163666E0,-2.071392517E0,5.009383556E0
9.966205000E-1,-3.254532166E0,-1.976938934E0,-6.925947418E0,7.903734232E0
1.006551500E0,-4.874762878E0,-1.754351807E0,-1.367840561E1,1.462668258E1
1.016481500E0,-3.280727692E0,-3.683839417E-1,-1.654733963E1,1.687345044E1
1.026411500E0,-9.101074219E-2,9.675878906E-1,-1.322769287E1,1.326334679E1
1.036342500E0,3.056943054E0,2.357747040E0,-1.063403641E1,1.131311638E1
1.046272500E0,4.169729004E0,6.640341339E0,-1.077968353E1,1.332975432E1
1.056203500E0,5.859115906E0,1.341630066E1,-1.120105728E1,1.843339488E1
1.066133500E0,9.729617157E0,1.991054581E1,-1.057116714E1,2.455289920E1
1.076064500E0,1.237162308E1,2.117182297E1,-7.279661865E0,2.557922247E1
1.085994500E0,1.255708740E1,1.911180679E1,-8.657097473E0,2.445172672E1
1.095924500E0,9.631271667E0,1.785741531E1,-1.054856415E1,2.286746337E1
1.105855500E0,5.750441895E0,1.867471573E1,-1.123084534E1,2.253762358E1
1.115785500E0,2.557880859E0,2.290267365E1,-1.074226135E1,2.542580173E1
1.125716500E0,-1.464404755E0,3.043875229E1,-1.074286011E1,3.231209008E1
1.135646500E0,-5.175487518E0,3.698314316E1,-1.053344559E1,3.880067042E1
1.145577500E0,-7.057224426E0,3.967843826E1,-8.481811981E0,4.118402620E1
1.155507500E0,-7.133415985E0,3.755405594E1,-5.946983185E0,3.868538936E1
1.165437500E0,-5.795049133E0,3.298316116E1,-5.912255402E0,3.400626823E1
1.175368500E0,-4.177812195E0,2.915801559E1,-7.304360504E0,3.034794343E1
1.185298500E0,-2.531835022E0,2.677332458E1,-8.556955719E0,2.822131445E1
1.195229500E0,-1.321601715E0,2.436677902E1,-7.401508484E0,2.550037017E1
1.205159500E0,-5.035528564E-1,1.978675323E1,-4.317172394E0,2.025850800E1
1.215089500E0,-4.445755005E-1,1.457144852E1,-1.622176666E0,1.466820427E1
1.225020500E0,-2.248474274E0,1.006102798E1,1.704954529E-1,1.031062507E1
1.234950500E0,-3.166814575E0,6.474336548E0,1.958527222E0,7.468706526E0
1.244881500E0,-3.611090698E0,3.345692596E0,4.178860016E0,6.457283176E0
1.254811500E0,-4.014801178E0,5.866300964E-1,6.647376709E0,7.787835417E0
1.264742500E0,-2.726430359E0,-2.824925537E0,5.922434235E0,7.105550933E0
1.274672500E0,-3.691772919E0,-7.396718445E0,3.851041718E0,9.119822002E0
1.284602500E0,-4.897964630E0,-1.167676804E1,2.627486115E0,1.293215576E1
1.294533500E0,-3.789220276E0,-1.202389618E1,6.803352356E-1,1.262517824E1
1.304463500E0,5.313949585E-1,-7.509134674E0,-1.343755646E0,7.646905478E0
1.314394500E0,7.828720093E-1,-5.755980377E0,-3.220552826E0,6.641999638E0
1.324324500E0,-3.939807129E-1,-4.604425049E0,-4.149071960E0,6.210535320E0
1.334255500E0,3.516188049E-1,-2.795885925E0,-3.647465057E0,4.609188132E0
1.344185500E0,1.263522491E0,-1.466949463E0,-2.487976227E0,3.152531605E0
1.354115500E0,1.811083832E0,-6.791377258E-1,-1.463356934E0,2.425420832E0
1.364046500E0,2.180814972E0,2.992277527E-1,-9.680369568E-1,2.404700967E0
1.373976500E0,2.132615204E0,1.427132263E0,-2.962339783E-1,2.583119950E0
1.383907500E0,1.458716583E0,2.559228058E0,1.327738953E-1,2.948750791E0
1.393837500E0,1.375639343E-1,4.102967834E0,2.782713318E-1,4.114693648E0
1.403768500E0,-3.501219177E-1,5.820645905E0,8.321195984E-1,5.890239989E0
1.413698500E0,-5.929170227E-1,6.506220245E0,1.062041473E0,6.618941348E0
1.423628500E0,-8.497828674E-1,6.685996399E0,1.084345093E0,6.826454647E0
1.433559500E0,-9.626481628E-1,6.407126312E0,1.155297546E0,6.581236319E0
1.443489500E0,-1.055455170E0,5.278772736E0,1.067879333E0,5.488150279E0
1.453420500E0,-8.616082764E-1,3.601211243E0,9.219328308E-1,3.815894572E0
1.463350500E0,-2.161505127E-1,1.660347290E0,8.211923218E-1,1.864894366E0
1.473280500E0,8.128097534E-1,-3.463796997E-1,8.487350464E-1,1.225148877E0
1.483211500E0,1.817520447E0,-2.333647156E0,7.885601807E-1,3.061227986E0
1.493141500E0,2.283351746E0,-4.025728455E0,4.569996643E-1,4.650702471E0
1.503072500E0,2.043700104E0,-5.177732849E0,-1.516346741E-1,5.568538466E0
1.513002500E0,1.967658234E0,-5.970035248E0,-7.551795959E-1,6.331137023E0
1.522933500E0,2.016007690E0,-6.309529266E0,-9.503736877E-1,6.691610921E0
1.532863500E0,1.452729034E0,-5.751938782E0,-8.053253174E-1,5.986966700E0
1.542793500E0,7.902067566E-1,-4.777614899E0,-6.007008362E-1,4.879638545E0
1.552724500E0,2.860551453E-1,-3.593427429E0,-5.929170227E-1,3.653231286E0
1.562654500E0,1.092727661E-2,-2.390379181E0,-7.795788574E-1,2.514314067E0
1.572585500E0,-8.098159790E-2,-1.324296112E0,-8.732839966E-1,1.588377521E0
